name_switch,name_prodesen,load_zone,load_area,time,timestamp,capacity_factor
el_platanal,platanal,03-occidental,28-carapan,2012-03-31,20120331,32.374339
el_platanal,platanal,03-occidental,28-carapan,2012-04-30,20120430,26.642416
el_platanal,platanal,03-occidental,28-carapan,2012-05-31,20120531,32.032628
el_platanal,platanal,03-occidental,28-carapan,2012-06-30,20120630,36.044974
el_platanal,platanal,03-occidental,28-carapan,2012-07-31,20120731,50.782628
el_platanal,platanal,03-occidental,28-carapan,2012-08-31,20120831,58.201058
el_platanal,platanal,03-occidental,28-carapan,2012-09-30,20120930,53.295866
el_platanal,platanal,03-occidental,28-carapan,2012-10-31,20121031,41.931217
el_platanal,platanal,03-occidental,28-carapan,2012-11-30,20121130,35.008807
el_platanal,platanal,03-occidental,28-carapan,2012-12-31,20121231,36.430776
el_platanal,platanal,03-occidental,28-carapan,2010-01-31,20100131,39.704586
el_platanal,platanal,03-occidental,28-carapan,2010-02-29,20100229,41.060406
el_platanal,platanal,03-occidental,28-carapan,2010-03-31,20100331,35.659171
el_platanal,platanal,03-occidental,28-carapan,2010-04-30,20100430,32.760141
el_platanal,platanal,03-occidental,28-carapan,2010-05-31,20100531,31.06261
el_platanal,platanal,03-occidental,28-carapan,2010-06-30,20100630,37.566138
el_platanal,platanal,03-occidental,28-carapan,2010-07-31,20100731,58.939594
el_platanal,platanal,03-occidental,28-carapan,2010-08-31,20100831,64.340829
el_platanal,platanal,03-occidental,28-carapan,2010-09-30,20100930,57.495591
el_platanal,platanal,03-occidental,28-carapan,2010-10-31,20101031,45.282187
el_platanal,platanal,03-occidental,28-carapan,2010-11-30,20101130,32.186949
el_platanal,platanal,03-occidental,28-carapan,2010-12-31,20101231,38.425926
el_salto,el_salto,06-noreste,18-valles,2009-01-31,20090131,57.783387
el_salto,el_salto,06-noreste,18-valles,2009-02-29,20090229,43.317685
el_salto,el_salto,06-noreste,18-valles,2009-03-31,20090331,41.58287
el_salto,el_salto,06-noreste,18-valles,2009-04-30,20090430,30.14213
el_salto,el_salto,06-noreste,18-valles,2009-05-31,20090531,32.802623
el_salto,el_salto,06-noreste,18-valles,2009-06-30,20090630,38.911497
el_salto,el_salto,06-noreste,18-valles,2009-07-31,20090731,54.670216
el_salto,el_salto,06-noreste,18-valles,2009-08-31,20090831,42.807022
el_salto,el_salto,06-noreste,18-valles,2009-09-30,20090930,97.136574
el_salto,el_salto,06-noreste,18-valles,2009-10-31,20091031,81.809645
el_salto,el_salto,06-noreste,18-valles,2009-11-30,20091130,50.773071
el_salto,el_salto,06-noreste,18-valles,2009-12-31,20091231,43.998611
el_salto,el_salto,06-noreste,18-valles,2006-01-31,20060131,26.220679
el_salto,el_salto,06-noreste,18-valles,2006-02-29,20060229,29.690046
el_salto,el_salto,06-noreste,18-valles,2006-03-31,20060331,29.740046
el_salto,el_salto,06-noreste,18-valles,2006-04-30,20060430,26.860108
el_salto,el_salto,06-noreste,18-valles,2006-05-31,20060531,25.352315
el_salto,el_salto,06-noreste,18-valles,2006-06-30,20060630,24.601698
el_salto,el_salto,06-noreste,18-valles,2006-07-31,20060731,47.06358
el_salto,el_salto,06-noreste,18-valles,2006-08-31,20060831,78.034414
el_salto,el_salto,06-noreste,18-valles,2006-09-30,20060930,89.546065
el_salto,el_salto,06-noreste,18-valles,2006-10-31,20061031,84.931944
el_salto,el_salto,06-noreste,18-valles,2006-11-30,20061130,80.203472
el_salto,el_salto,06-noreste,18-valles,2006-12-31,20061231,60.538735
el_salto,el_salto,06-noreste,18-valles,2011-01-31,20110131,59.10216
el_salto,el_salto,06-noreste,18-valles,2011-02-29,20110229,46.918519
el_salto,el_salto,06-noreste,18-valles,2011-03-31,20110331,45.41304
el_salto,el_salto,06-noreste,18-valles,2011-04-30,20110430,32.837886
el_salto,el_salto,06-noreste,18-valles,2011-05-31,20110531,21.831713
el_salto,el_salto,06-noreste,18-valles,2011-06-30,20110630,31.945756
el_salto,el_salto,06-noreste,18-valles,2011-07-31,20110731,103.972917
el_salto,el_salto,06-noreste,18-valles,2011-08-31,20110831,100.297762
el_salto,el_salto,06-noreste,18-valles,2011-09-30,20110930,80.485108
el_salto,el_salto,06-noreste,18-valles,2011-10-31,20111031,60.218981
el_salto,el_salto,06-noreste,18-valles,2011-11-30,20111130,47.781096
el_salto,el_salto,06-noreste,18-valles,2011-12-31,20111231,43.153241
electroquimica,electroquimica,06-noreste,18-valles,2007-01-31,20070131,81.300733
electroquimica,electroquimica,06-noreste,18-valles,2007-02-29,20070229,52.315201
electroquimica,electroquimica,06-noreste,18-valles,2007-03-31,20070331,77.524306
electroquimica,electroquimica,06-noreste,18-valles,2007-04-30,20070430,62.270737
electroquimica,electroquimica,06-noreste,18-valles,2007-05-31,20070531,67.271701
electroquimica,electroquimica,06-noreste,18-valles,2007-06-30,20070630,71.708333
electroquimica,electroquimica,06-noreste,18-valles,2007-07-31,20070731,76.312114
electroquimica,electroquimica,06-noreste,18-valles,2007-08-31,20070831,80.955729
electroquimica,electroquimica,06-noreste,18-valles,2007-09-30,20070930,77.968268
electroquimica,electroquimica,06-noreste,18-valles,2007-10-31,20071031,84.536073
electroquimica,electroquimica,06-noreste,18-valles,2007-11-30,20071130,82.181424
electroquimica,electroquimica,06-noreste,18-valles,2007-12-31,20071231,84.493924
electroquimica,electroquimica,06-noreste,18-valles,2006-01-31,20060131,88.572049
electroquimica,electroquimica,06-noreste,18-valles,2006-02-29,20060229,76.649113
electroquimica,electroquimica,06-noreste,18-valles,2006-03-31,20060331,79.578511
electroquimica,electroquimica,06-noreste,18-valles,2006-04-30,20060430,63.784144
electroquimica,electroquimica,06-noreste,18-valles,2006-05-31,20060531,51.913098
electroquimica,electroquimica,06-noreste,18-valles,2006-06-30,20060630,39.868345
electroquimica,electroquimica,06-noreste,18-valles,2006-07-31,20060731,86.673997
electroquimica,electroquimica,06-noreste,18-valles,2006-08-31,20060831,84.410108
electroquimica,electroquimica,06-noreste,18-valles,2006-09-30,20060930,79.885995
electroquimica,electroquimica,06-noreste,18-valles,2006-10-31,20061031,71.14294
electroquimica,electroquimica,06-noreste,18-valles,2006-11-30,20061130,80.131559
electroquimica,electroquimica,06-noreste,18-valles,2006-12-31,20061231,84.614776
electroquimica,electroquimica,06-noreste,18-valles,2014-01-31,20140131,80.70245
electroquimica,electroquimica,06-noreste,18-valles,2014-02-29,20140229,79.881076
electroquimica,electroquimica,06-noreste,18-valles,2014-03-31,20140331,87.54456
electroquimica,electroquimica,06-noreste,18-valles,2014-04-30,20140430,4.026138
electroquimica,electroquimica,06-noreste,18-valles,2014-05-31,20140531,29.6549
electroquimica,electroquimica,06-noreste,18-valles,2014-06-30,20140630,97.731481
electroquimica,electroquimica,06-noreste,18-valles,2014-07-31,20140731,99.274691
electroquimica,electroquimica,06-noreste,18-valles,2014-08-31,20140831,96.056327
electroquimica,electroquimica,06-noreste,18-valles,2014-09-30,20140930,98.605613
electroquimica,electroquimica,06-noreste,18-valles,2014-10-31,20141031,95.977334
electroquimica,electroquimica,06-noreste,18-valles,2014-11-30,20141130,98.975598
electroquimica,electroquimica,06-noreste,18-valles,2014-12-31,20141231,0
falcon,falcon,06-noreste,13-nuevo_laredo,2007-01-31,20070131,5.885185
falcon,falcon,06-noreste,13-nuevo_laredo,2007-02-29,20070229,7.108567
falcon,falcon,06-noreste,13-nuevo_laredo,2007-03-31,20070331,17.11429
falcon,falcon,06-noreste,13-nuevo_laredo,2007-04-30,20070430,56.870437
falcon,falcon,06-noreste,13-nuevo_laredo,2007-05-31,20070531,59.856296
falcon,falcon,06-noreste,13-nuevo_laredo,2007-06-30,20070630,18.603571
falcon,falcon,06-noreste,13-nuevo_laredo,2007-07-31,20070731,3.384784
falcon,falcon,06-noreste,13-nuevo_laredo,2007-08-31,20070831,13.516698
falcon,falcon,06-noreste,13-nuevo_laredo,2007-09-30,20070930,8.985476
falcon,falcon,06-noreste,13-nuevo_laredo,2007-10-31,20071031,13.845736
falcon,falcon,06-noreste,13-nuevo_laredo,2007-11-30,20071130,4.53172
falcon,falcon,06-noreste,13-nuevo_laredo,2007-12-31,20071231,37.230414
falcon,falcon,06-noreste,13-nuevo_laredo,2015-01-31,20150131,0.049722
falcon,falcon,06-noreste,13-nuevo_laredo,2015-02-29,20150229,0.663289
falcon,falcon,06-noreste,13-nuevo_laredo,2015-03-31,20150331,0.109907
falcon,falcon,06-noreste,13-nuevo_laredo,2015-04-30,20150430,0.667315
falcon,falcon,06-noreste,13-nuevo_laredo,2015-05-31,20150531,13.916354
falcon,falcon,06-noreste,13-nuevo_laredo,2015-06-30,20150630,3.528836
falcon,falcon,06-noreste,13-nuevo_laredo,2015-07-31,20150731,7.769422
falcon,falcon,06-noreste,13-nuevo_laredo,2015-08-31,20150831,0.529074
falcon,falcon,06-noreste,13-nuevo_laredo,2015-09-30,20150930,2.25071
falcon,falcon,06-noreste,13-nuevo_laredo,2015-10-31,20151031,0
falcon,falcon,06-noreste,13-nuevo_laredo,2015-11-30,20151130,0
falcon,falcon,06-noreste,13-nuevo_laredo,2015-12-31,20151231,0
falcon,falcon,06-noreste,13-nuevo_laredo,2014-01-31,20140131,0.528871
falcon,falcon,06-noreste,13-nuevo_laredo,2014-02-29,20140229,1.164612
falcon,falcon,06-noreste,13-nuevo_laredo,2014-03-31,20140331,2.232165
falcon,falcon,06-noreste,13-nuevo_laredo,2014-04-30,20140430,42.183276
falcon,falcon,06-noreste,13-nuevo_laredo,2014-05-31,20140531,46.800344
falcon,falcon,06-noreste,13-nuevo_laredo,2014-06-30,20140630,27.131764
falcon,falcon,06-noreste,13-nuevo_laredo,2014-07-31,20140731,19.607994
falcon,falcon,06-noreste,13-nuevo_laredo,2014-08-31,20140831,20.963686
falcon,falcon,06-noreste,13-nuevo_laredo,2014-09-30,20140930,0.877134
falcon,falcon,06-noreste,13-nuevo_laredo,2014-10-31,20141031,3.729705
falcon,falcon,06-noreste,13-nuevo_laredo,2014-11-30,20141130,1.301636
falcon,falcon,06-noreste,13-nuevo_laredo,2014-12-31,20141231,0
huites,huites,04-noroeste,03-obregon,2009-01-31,20090131,14.267391
huites,huites,04-noroeste,03-obregon,2009-02-29,20090229,25.466523
huites,huites,04-noroeste,03-obregon,2009-03-31,20090331,16.95333
huites,huites,04-noroeste,03-obregon,2009-04-30,20090430,12.964216
huites,huites,04-noroeste,03-obregon,2009-05-31,20090531,22.797045
huites,huites,04-noroeste,03-obregon,2009-06-30,20090630,17.453127
huites,huites,04-noroeste,03-obregon,2009-07-31,20090731,36.442224
huites,huites,04-noroeste,03-obregon,2009-08-31,20090831,18.219514
huites,huites,04-noroeste,03-obregon,2009-09-30,20090930,36.779694
huites,huites,04-noroeste,03-obregon,2009-10-31,20091031,63.415609
huites,huites,04-noroeste,03-obregon,2009-11-30,20091130,18.164107
huites,huites,04-noroeste,03-obregon,2009-12-31,20091231,14.397786
huites,huites,04-noroeste,03-obregon,2006-01-31,20060131,7.250552
huites,huites,04-noroeste,03-obregon,2006-02-29,20060229,6.319342
huites,huites,04-noroeste,03-obregon,2006-03-31,20060331,7.058312
huites,huites,04-noroeste,03-obregon,2006-04-30,20060430,9.860241
huites,huites,04-noroeste,03-obregon,2006-05-31,20060531,14.493612
huites,huites,04-noroeste,03-obregon,2006-06-30,20060630,14.315839
huites,huites,04-noroeste,03-obregon,2006-07-31,20060731,25.213454
huites,huites,04-noroeste,03-obregon,2006-08-31,20060831,30.689641
huites,huites,04-noroeste,03-obregon,2006-09-30,20060930,93.292411
huites,huites,04-noroeste,03-obregon,2006-10-31,20061031,32.379563
huites,huites,04-noroeste,03-obregon,2006-11-30,20061130,16.2582
huites,huites,04-noroeste,03-obregon,2006-12-31,20061231,25.493092
huites,huites,04-noroeste,03-obregon,2010-01-31,20100131,14.793478
huites,huites,04-noroeste,03-obregon,2010-02-29,20100229,28.130368
huites,huites,04-noroeste,03-obregon,2010-03-31,20100331,6.031134
huites,huites,04-noroeste,03-obregon,2010-04-30,20100430,7.71254
huites,huites,04-noroeste,03-obregon,2010-05-31,20100531,21.920315
huites,huites,04-noroeste,03-obregon,2010-06-30,20100630,24.410957
huites,huites,04-noroeste,03-obregon,2010-07-31,20100731,35.059891
huites,huites,04-noroeste,03-obregon,2010-08-31,20100831,63.164975
huites,huites,04-noroeste,03-obregon,2010-09-30,20100930,80.357646
huites,huites,04-noroeste,03-obregon,2010-10-31,20101031,31.886316
huites,huites,04-noroeste,03-obregon,2010-11-30,20101130,14.243591
huites,huites,04-noroeste,03-obregon,2010-12-31,20101231,23.05393
humaya,humaya,04-noroeste,05-culiacan,2009-01-31,20090131,59.050023
humaya,humaya,04-noroeste,05-culiacan,2009-02-29,20090229,57.536306
humaya,humaya,04-noroeste,05-culiacan,2009-03-31,20090331,85.466113
humaya,humaya,04-noroeste,05-culiacan,2009-04-30,20090430,67.922861
humaya,humaya,04-noroeste,05-culiacan,2009-05-31,20090531,33.681995
humaya,humaya,04-noroeste,05-culiacan,2009-06-30,20090630,15.68138
humaya,humaya,04-noroeste,05-culiacan,2009-07-31,20090731,5.559975
humaya,humaya,04-noroeste,05-culiacan,2009-08-31,20090831,2.982014
humaya,humaya,04-noroeste,05-culiacan,2009-09-30,20090930,21.646406
humaya,humaya,04-noroeste,05-culiacan,2009-10-31,20091031,42.460599
humaya,humaya,04-noroeste,05-culiacan,2009-11-30,20091130,51.880562
humaya,humaya,04-noroeste,05-culiacan,2009-12-31,20091231,41.975093
humaya,humaya,04-noroeste,05-culiacan,2012-01-31,20120131,10.851653
humaya,humaya,04-noroeste,05-culiacan,2012-02-29,20120229,11.326025
humaya,humaya,04-noroeste,05-culiacan,2012-03-31,20120331,5.227585
humaya,humaya,04-noroeste,05-culiacan,2012-04-30,20120430,0.00519
humaya,humaya,04-noroeste,05-culiacan,2012-05-31,20120531,0.981076
humaya,humaya,04-noroeste,05-culiacan,2012-06-30,20120630,3.692676
humaya,humaya,04-noroeste,05-culiacan,2012-07-31,20120731,14.720819
humaya,humaya,04-noroeste,05-culiacan,2012-08-31,20120831,21.851435
humaya,humaya,04-noroeste,05-culiacan,2012-09-30,20120930,23.335856
humaya,humaya,04-noroeste,05-culiacan,2012-10-31,20121031,0
humaya,humaya,04-noroeste,05-culiacan,2012-11-30,20121130,0
humaya,humaya,04-noroeste,05-culiacan,2012-12-31,20121231,0
humaya,humaya,04-noroeste,05-culiacan,2014-01-31,20140131,33.286721
humaya,humaya,04-noroeste,05-culiacan,2014-02-29,20140229,43.935654
humaya,humaya,04-noroeste,05-culiacan,2014-03-31,20140331,62.375049
humaya,humaya,04-noroeste,05-culiacan,2014-04-30,20140430,40.360688
humaya,humaya,04-noroeste,05-culiacan,2014-05-31,20140531,14.536722
humaya,humaya,04-noroeste,05-culiacan,2014-06-30,20140630,3.56239
humaya,humaya,04-noroeste,05-culiacan,2014-07-31,20140731,0.693319
humaya,humaya,04-noroeste,05-culiacan,2014-08-31,20140831,1.166432
humaya,humaya,04-noroeste,05-culiacan,2014-09-30,20140930,2.156477
humaya,humaya,04-noroeste,05-culiacan,2014-10-31,20141031,21.094404
humaya,humaya,04-noroeste,05-culiacan,2014-11-30,20141130,49.639073
humaya,humaya,04-noroeste,05-culiacan,2014-12-31,20141231,30.127958
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-01-31,20090131,19.763132
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-02-29,20090229,26.934465
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-03-31,20090331,22.030594
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-04-30,20090430,28.544412
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-05-31,20090531,27.86269
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-06-30,20090630,27.098384
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-07-31,20090731,26.480467
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-08-31,20090831,16.418226
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-09-30,20090930,10.43353
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-10-31,20091031,13.353715
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-11-30,20091130,15.006455
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2009-12-31,20091231,12.442764
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-01-31,20120131,24.23858
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-02-29,20120229,23.046092
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-03-31,20120331,26.433932
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-04-30,20120430,29.514723
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-05-31,20120531,36.794625
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-06-30,20120630,15.578808
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-07-31,20120731,18.134587
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-08-31,20120831,42.059807
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-09-30,20120930,38.631755
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-10-31,20121031,42.874443
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-11-30,20121130,14.812687
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2012-12-31,20121231,24.852991
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-01-31,20140131,21.003142
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-02-29,20140229,28.149079
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-03-31,20140331,26.096699
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-04-30,20140430,35.260081
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-05-31,20140531,41.080506
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-06-30,20140630,40.332003
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-07-31,20140731,69.378306
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-08-31,20140831,40.305659
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-09-30,20140930,30.328629
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-10-31,20141031,44.426252
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-11-30,20141130,18.51331
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,2014-12-31,20141231,26.456086
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-01-31,20130131,31.770166
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-02-29,20130229,33.095397
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-03-31,20130331,56.497285
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-04-30,20130430,60.122196
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-05-31,20130531,62.335737
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-06-30,20130630,63.215589
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-07-31,20130731,68.675214
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-08-31,20130831,65.691774
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-09-30,20130930,65.67419
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-10-31,20131031,50.268652
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-11-30,20131130,34.566863
itzicuaro,itzicuaro,03-occidental,28-carapan,2013-12-31,20131231,42.464165
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-01-31,20150131,40.217904
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-02-29,20150229,32.622196
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-03-31,20150331,38.388088
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-04-30,20150430,28.1112
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-05-31,20150531,35.035835
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-06-30,20150630,46.378873
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-07-31,20150731,56.575855
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-08-31,20150831,73.863738
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-09-30,20150930,73.815438
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-10-31,20151031,63.122997
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-11-30,20151130,47.549858
itzicuaro,itzicuaro,03-occidental,28-carapan,2015-12-31,20151231,55.257523
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-01-31,20110131,86.833378
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-02-29,20110229,78.356704
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-03-31,20110331,46.955796
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-04-30,20110430,79.702413
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-05-31,20110531,80.699119
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-06-30,20110630,77.637776
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-07-31,20110731,81.089298
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-08-31,20110831,76.212162
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-09-30,20110930,76.792201
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-10-31,20111031,81.276264
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-11-30,20111130,78.89245
itzicuaro,itzicuaro,03-occidental,28-carapan,2011-12-31,20111231,69.086538
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-01-31,20130131,97.593316
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-02-29,20130229,83.406076
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-03-31,20130331,90.697135
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-04-30,20130430,41.966319
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-05-31,20130531,81.524392
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-06-30,20130630,85.1875
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-07-31,20130731,101.972222
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-08-31,20130831,102.517448
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-09-30,20130930,89.76467
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-10-31,20131031,103.540017
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-11-30,20131130,100.632031
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2013-12-31,20131231,102.343663
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-01-31,20060131,78.03099
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-02-29,20060229,68.254253
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-03-31,20060331,64.165625
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-04-30,20060430,36.454427
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-05-31,20060531,66.815191
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-06-30,20060630,74.303212
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-07-31,20060731,80.309462
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-08-31,20060831,94.576389
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-09-30,20060930,71.921962
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-10-31,20061031,93.40026
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-11-30,20061130,21.14401
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2006-12-31,20061231,0
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-01-31,20080131,81.40026
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-02-29,20080229,72.844358
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-03-31,20080331,72.450434
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-04-30,20080430,15.934549
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-05-31,20080531,71.196962
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-06-30,20080630,74.39401
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-07-31,20080731,92.669878
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-08-31,20080831,95.933854
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-09-30,20080930,92.759722
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-10-31,20081031,53.342708
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-11-30,20081130,92.995139
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,2008-12-31,20081231,0
jumatan,jumatan,03-occidental,22-tepic,2013-01-31,20130131,23.187755
jumatan,jumatan,03-occidental,22-tepic,2013-02-29,20130229,14.526758
jumatan,jumatan,03-occidental,22-tepic,2013-03-31,20130331,14.352638
jumatan,jumatan,03-occidental,22-tepic,2013-04-30,20130430,9.284404
jumatan,jumatan,03-occidental,22-tepic,2013-05-31,20130531,2.86041
jumatan,jumatan,03-occidental,22-tepic,2013-06-30,20130630,9.214067
jumatan,jumatan,03-occidental,22-tepic,2013-07-31,20130731,71.197885
jumatan,jumatan,03-occidental,22-tepic,2013-08-31,20130831,79.7191
jumatan,jumatan,03-occidental,22-tepic,2013-09-30,20130930,69.751848
jumatan,jumatan,03-occidental,22-tepic,2013-10-31,20131031,85.495923
jumatan,jumatan,03-occidental,22-tepic,2013-11-30,20131130,81.219801
jumatan,jumatan,03-occidental,22-tepic,2013-12-31,20131231,83.574032
jumatan,jumatan,03-occidental,22-tepic,2012-01-31,20120131,41.543705
jumatan,jumatan,03-occidental,22-tepic,2012-02-29,20120229,46.772745
jumatan,jumatan,03-occidental,22-tepic,2012-03-31,20120331,27.772936
jumatan,jumatan,03-occidental,22-tepic,2012-04-30,20120430,11.701516
jumatan,jumatan,03-occidental,22-tepic,2012-05-31,20120531,28.666157
jumatan,jumatan,03-occidental,22-tepic,2012-06-30,20120630,72.964513
jumatan,jumatan,03-occidental,22-tepic,2012-07-31,20120731,67.17119
jumatan,jumatan,03-occidental,22-tepic,2012-08-31,20120831,80.968208
jumatan,jumatan,03-occidental,22-tepic,2012-09-30,20120930,51.840787
jumatan,jumatan,03-occidental,22-tepic,2012-10-31,20121031,20.91896
jumatan,jumatan,03-occidental,22-tepic,2012-11-30,20121130,0
jumatan,jumatan,03-occidental,22-tepic,2012-12-31,20121231,0
jumatan,jumatan,03-occidental,22-tepic,2011-01-31,20110131,61.53829
jumatan,jumatan,03-occidental,22-tepic,2011-02-29,20110229,46.932658
jumatan,jumatan,03-occidental,22-tepic,2011-03-31,20110331,31.748407
jumatan,jumatan,03-occidental,22-tepic,2011-04-30,20110430,11.483754
jumatan,jumatan,03-occidental,22-tepic,2011-05-31,20110531,8.196292
jumatan,jumatan,03-occidental,22-tepic,2011-06-30,20110630,55.022108
jumatan,jumatan,03-occidental,22-tepic,2011-07-31,20110731,71.608308
jumatan,jumatan,03-occidental,22-tepic,2011-08-31,20110831,74.256817
jumatan,jumatan,03-occidental,22-tepic,2011-09-30,20110930,80.157429
jumatan,jumatan,03-occidental,22-tepic,2011-10-31,20111031,55.218081
jumatan,jumatan,03-occidental,22-tepic,2011-11-30,20111130,45.566705
jumatan,jumatan,03-occidental,22-tepic,2011-12-31,20111231,0
