central/proyect,type,technology,fuel,fuel_code,load_area,balancing_area,intalation_year
kimberly-clark_de_mexico,en_operacion,termoelectrica_convencional,natural_gas,g_slorp,02-oriental,36-temascal,
laboratorios_sophia,en_operacion,combustion_interna,natural_gas,g_sauzqro,03-occidental,23-guadalajara,
laminas_acanaladas_infinita,en_operacion,turbogas,natural_gas,g_central,01-central,31-central,
lorean_energy_group,en_operacion,bioenergia,natural_gas,g_ahnrr,06-noreste,17-saltillo,
mabe_mexico_planta_sal,en_operacion,combustion_interna,diesel,d_naciona,06-noreste,17-saltillo,
magnelec,en_operacion,ciclo_combinado,natural_gas,g_ahnrr,05-norte,09-chihuahua,
maquilas_teta_kawi,en_operacion,combustion_interna,diesel,d_naciona,04-noroeste,03-obregon,
met-_mex_penoles,en_operacion,termoelectrica_convencional,natural_gas,g_ahnrr,05-norte,11-laguna,
mexicana_de_cobre,en_operacion,termoelectrica_convencional,fuel_oil,c_n_chih,04-noroeste,02-cananea,
mexichem_resinas_vinilicas,en_operacion,ciclo_combinado,natural_gas,gn_altam,06-noreste,19-huasteca,
mexico_carbon_manufacturing,en_operacion,termoelectrica_convencional,natural_gas,gn_altam,06-noreste,19-huasteca,
mexico_gcoradora_de_energia,en_operacion,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,02-cananea,
minas_de_la_alta_pimeria,en_operacion,combustion_interna,diesel,d_naciona,04-noroeste,03-obregon,
minera_real_de_angeles_unida,en_operacion,combustion_interna,diesel,d_naciona,05-norte,09-chihuahua,
mission_hills,en_operacion,turbogas,natural_gas,g_petsal,03-occidental,30-queretaro,
papelera_industrial_potosina,en_operacion,ciclo_combinado,natural_gas,g_petsal,03-occidental,25-san_luis_potosi,
parque_de_tecnologia_electronica,en_operacion,combustion_interna,diesel,d_naciona,03-occidental,23-guadalajara,
pemex_gas_y_petroquimica_basica_complejo_pro,en_operacion,termoelectrica_convencional,natural_gas,g_slorp,02-oriental,32-poza_rica,
pemex-gas_y_petroquimica_basica_complejo_pro_1,en_operacion,turbogas,natural_gas,g_2boca,02-oriental,38-tabasco,
pemex-gas_y_petroquimica_basica_complejo_pro_2,en_operacion,turbogas,natural_gas,g_2boca,02-oriental,38-tabasco,
pemex-gas_y_petroquimica_basica_complejo_pro__3_,en_operacion,cogeneracion_eficiente,natural_gas,gn_tuxp,02-oriental,38-tabasco,
pemex-gas_y_petroquimica_basica_complejo_pro_g_bur,en_operacion,turbogas,natural_gas,g_ahnrr,06-noreste,21-guemez,
pemex-gas_y_petroquimicabasica_complejo_pro_cactus,en_operacion,turbogas,natural_gas,g_slorp,02-oriental,38-tabasco,
pemex-petroquimica_comp_petro_pajaritos,en_operacion,turbogas,natural_gas,gn_tuxp,02-oriental,37-coatzacoalcos,
pemex-petroquimica_complejo_petroquimico_cos,en_operacion,turbogas,natural_gas,gn_tuxp,02-oriental,37-coatzacoalcos,
pemex-petroquimica_complejo_petroquimico_ind,en_operacion,termoelectrica_convencional,natural_gas,g_slorp,02-oriental,34-puebla,
pemex-petroquimica_complejo_petroquimico_mor,en_operacion,ciclo_combinado,natural_gas,gn_tuxp,02-oriental,37-coatzacoalcos,
pemex-refinacion_ing_antonio_m_amor,en_operacion,termoelectrica_convencional,natural_gas,g_petsal,03-occidental,26-salamanca,
pemex-refinacion_refineria_francisco_i_made,en_operacion,termoelectrica_convencional,natural_gas,gn_altam,06-noreste,19-huasteca,
pemex-refinacion_refineria_gcoral_lazaro_ca,en_operacion,termoelectrica_convencional,natural_gas,g_slorp,02-oriental,37-coatzacoalcos,
pemex-refinacion_refineria_gcoral_lazaro_ca_proy,en_operacion,termoelectrica_convencional,natural_gas,g_slorp,02-oriental,37-coatzacoalcos,
pemex-refinacion_refineria_ing_antonio_dova,en_operacion,termoelectrica_convencional,natural_gas,g_ahnrr,02-oriental,36-temascal,
pemex-refinacion_refineria_ing_hector_lara,en_operacion,termoelectrica_convencional,natural_gas,g_ahnrr,06-noreste,16-monterrey,
pemex-refinacion_refineria_miguel_hidalgo,en_operacion,termoelectrica_convencional,fuel_oil,c_n_tula,01-central,31-central,
piasa_cogcoracion,en_operacion,bioenergia,diesel,d_naciona,02-oriental,36-temascal,
polimeros_y_derivados_planta,en_operacion,combustion_interna,diesel,d_naciona,03-occidental,24-aguascalientes,
polioles,en_operacion,termoelectrica_convencional,natural_gas,g_central,01-central,31-central,
posco_mexico,en_operacion,combustion_interna,natural_gas,gn_tamazu,06-noreste,19-huasteca,
procter_&_gamble_manufactura,en_operacion,ciclo_combinado,natural_gas,g_slorp,02-oriental,34-puebla,
procter_&_gamble_manufactura_talisman,en_operacion,turbogas,natural_gas,g_central,01-central,31-central,
productora_de_papel,en_operacion,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,
productora_nacional_de_papel,en_operacion,combustion_interna,fuel_oil,c_n_vrey,03-occidental,25-san_luis_potosi,
productos_farmaceuticos_plan,en_operacion,combustion_interna,diesel,d_naciona,03-occidental,24-aguascalientes,
proteinas_naturales,en_operacion,turbogas,natural_gas,g_ahnrr,06-noreste,16-monterrey,
sabritas,en_operacion,combustion_interna,diesel,d_naciona,04-noroeste,03-obregon,
sales_del_istmo_coatzacoalcos,en_operacion,combustion_interna,diesel,d_naciona,02-oriental,37-coatzacoalcos,
santa_rosalia_de_la_chontalpa,en_operacion,bioenergia,diesel,d_naciona,02-oriental,38-tabasco,
silices_de_veracruz,en_operacion,combustion_interna,diesel,d_naciona,02-oriental,33-veracruz,
sky_eps_supply_sm,en_operacion,cogeneracion_eficiente,natural_gas,gn_tuxp,02-oriental,34-puebla,
sky_eps_supply,en_operacion,cogeneracion_eficiente,natural_gas,g_slorp,02-oriental,34-puebla,
sociedad_autoabastecedora_de_energia_verde_de,en_operacion,bioenergia,natural_gas,g_sauzqro,03-occidental,24-aguascalientes,
sony_nuevo_laredo,en_operacion,combustion_interna,natural_gas,gn_altam,06-noreste,13-nuevo_laredo,
styrolution_mexicana,en_operacion,turbogas,natural_gas,gn_altam,06-noreste,19-huasteca,
tablex_miller,en_operacion,combustion_interna,diesel,d_naciona,04-noroeste,03-obregon,
tala_electric,en_operacion,bioenergia,diesel,d_naciona,03-occidental,23-guadalajara,
termoelectrica_del_golfo,en_operacion,lecho_fluidizado,coal,coque,03-occidental,25-san_luis_potosi,
termoelectrica_penoles,en_operacion,lecho_fluidizado,coal,coque,03-occidental,25-san_luis_potosi,
tlalnepantla_cogcoracion,en_operacion,turbogas,natural_gas,g_central,01-central,31-central,
tmq_gcoracion_energia_renovable,en_operacion,bioenergia,natural_gas,g_sauzqro,03-occidental,30-queretaro,
tractebel_energia_de_monterrey,en_operacion,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,
tractebel_energia_de_panuco,en_operacion,turbogas,natural_gas,gn_altam,06-noreste,19-huasteca,
transformadora_de_energia_electrica_de_juarez,en_operacion,bioenergia,natural_gas,zzon_nort,05-norte,07-juarez,
urrea_herramientas_profesionales,en_operacion,turbogas,natural_gas,g_petsal,03-occidental,23-guadalajara,
zacapu_power,en_operacion,termoelectrica_convencional,fuel_oil,c_n_petacal,03-occidental,30-queretaro,
abbott_laboratories_de_mexico,en_operacion,turbogas,natural_gas,g_central,00-autoabasto,00-autoabasto_local,
aes_merida_iii,en_operacion,ciclo_combinado,natural_gas,g_penin,00-autoabasto,00-autoabasto_local,
agnico_eagle_mexico_proyecto,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
agnico_sonora,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
agroindustrias_del_balsas,en_operacion,termoelectrica_convencional,fuel_oil,c_n_petacal,00-autoabasto,00-autoabasto_local,
agropecuaria_la_nortenita,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
akra_polyester,en_operacion,termoelectrica_convencional,natural_gas,gn_altam,00-autoabasto,00-autoabasto_local,
alambres_procesados_industriales,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
alfa_corporativo,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
arcelormittal_las_truchas,en_operacion,termoelectrica_convencional,fuel_oil,c_n_petacal,00-autoabasto,00-autoabasto_local,
arcelormittal_lazaro_cardenas,en_operacion,termoelectrica_convencional,natural_gas,g_petsal,00-autoabasto,00-autoabasto_local,
atlatec_planta_el_ahogado,en_operacion,bioenergia,natural_gas,g_petsal,00-autoabasto,00-autoabasto_local,
auma,en_operacion,combustion_interna,natural_gas,zzon_nort,00-autoabasto,00-autoabasto_local,
azinsa_aluminio,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
azsuremex,en_operacion,bioenergia,fuel_oil,c_n_poza,00-autoabasto,00-autoabasto_local,
becton_dickinson_de_mexico,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
benef_espanola_de_la_laguna,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
bepensa_bebidas,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
bimbo_planta_bimbo_de_baja_c,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
bimbo_planta_marinela_de_baj,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
bimbo_planta_tijuana,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
bio_pappel_planta_atenqui,en_operacion,termoelectrica_convencional,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
bridgestone_de_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
bticino_de_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cargill_de_mexico,en_operacion,turbogas,natural_gas,g_central,00-autoabasto,00-autoabasto_local,
celulosa_y_papel_de_michoacan,en_operacion,termoelectrica_convencional,fuel_oil,c_n_petacal,00-autoabasto,00-autoabasto_local,
central_motzorongo,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
cerveceria_cuauhtemoc_moctezuma_planta_puebla,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cerveceria_modelo_de_guadalajara,en_operacion,termoelectrica_convencional,natural_gas,g_petsal,00-autoabasto,00-autoabasto_local,
cerveceria_modelo,en_operacion,termoelectrica_convencional,natural_gas,g_central,00-autoabasto,00-autoabasto_local,
cinemex_aragon,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_coacalco,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_coapa,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_cuauhtemoc,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_cuiculco,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_galerias,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_izcalli,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_iztapalapa,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_mundo_e,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_palacio_chino,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_plaza_sur,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_polanco,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_real,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_tenayuca,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_ticoman,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_universidad,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cinemex_zaragoza,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cmt_de_la_laguna,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
coeur_mexicana,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
comision_estatal_de_servicios_publicos_de_mex,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
compania_azucarera_de_los_mochis,en_operacion,bioenergia,fuel_oil,c_n_maza,00-autoabasto,00-autoabasto_local,
compania_azucarera_del_rio_guayalejo,en_operacion,bioenergia,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
compania_azucarera_independencia,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
compania_azucarera_la_concepcion,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
compania_azucarera_la_fe,en_operacion,bioenergia,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
compania_cervecera_de_zacatecas,en_operacion,termoelectrica_convencional,fuel_oil,c_n_vrey,00-autoabasto,00-autoabasto_local,
compania_cervecera_el_tropico,en_operacion,termoelectrica_convencional,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
compania_de_nitrogeno_de_cantarell,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
compania_desarrolladora_los_cabos,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
compania_industrial_azucarera,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
compania_minera_autlan_unida,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
compania_minera_dolores_campament,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
compania_minera_dolores_procesos,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
compania_occidental_mexicana,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
conductores_mexicanos_electricos_y_de_telecom_guad,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
conductores_mexicanos_electricos_y_de_telecom_lati,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
conservas_la_costena_y_jugome,en_operacion,bioenergia,natural_gas,g_central,00-autoabasto,00-autoabasto_local,
continental_automotive_guadalajara_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
continental_automotive_mexicana,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
continental_automotive_mexicana_cuaut,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
copropiedad_electrica_del_grupo_quimico_cydsa,en_operacion,termoelectrica_convencional,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
cordaflex,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
covalence_specialty_materials_mexico,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
dafmex,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
desarrollos_mineros_san_luis,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
destiladora_del_valle,en_operacion,termoelectrica_convencional,fuel_oil,c_n_tula,00-autoabasto,00-autoabasto_local,
don_david_gold_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
ecosys_iii,en_operacion,bioenergia,natural_gas,g_sauzqro,00-autoabasto,00-autoabasto_local,
el_palacio_de_hierro_interlomas,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
el_palacio_de_hierro_villahermosa,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
embotelladora_del_caribe,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
empacadora_celaya,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
empacadora_san_marcos,en_operacion,bioenergia,natural_gas,g_tuxpoz,00-autoabasto,00-autoabasto_local,
empaques_de_carton_titan_pla,en_operacion,termoelectrica_convencional,natural_gas,g_central,00-autoabasto,00-autoabasto_local,
empaques_modernos_san_pablo_cog,en_operacion,turbogas,natural_gas,g_central,00-autoabasto,00-autoabasto_local,
empaques_modernos_san_pablo_upc,en_operacion,termoelectrica_convencional,natural_gas,g_central,00-autoabasto,00-autoabasto_local,
energia_bidarena,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
energia_costa_azul,en_operacion,turbogas,natural_gas,g_i_jovibn,00-autoabasto,00-autoabasto_local,
energia_de_baja_california,en_operacion,ciclo_combinado,natural_gas,zzon_noro,00-autoabasto,00-autoabasto_local,
eurocopter_de_mexico_planta_queretaro,en_operacion,combustion_interna,natural_gas,g_sauzqro,00-autoabasto,00-autoabasto_local,
exportadora_de_sal_planta_guer,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
fideicomiso_ingenio_atencingo,en_operacion,bioenergia,fuel_oil,c_n_poza,00-autoabasto,00-autoabasto_local,
fideicomiso_ingenio_casasano,en_operacion,bioenergia,fuel_oil,c_n_tula,00-autoabasto,00-autoabasto_local,
fideicomiso_ingenio_emiliano_zapata,en_operacion,bioenergia,fuel_oil,c_n_tula,00-autoabasto,00-autoabasto_local,
fideicomiso_ingenio_la_providencia,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
fideicomiso_ingenio_plan_de_san_luis,en_operacion,bioenergia,fuel_oil,c_n_alta,00-autoabasto,00-autoabasto_local,
fomento_azucarero_del_golfo,en_operacion,bioenergia,fuel_oil,c_n_alta,00-autoabasto,00-autoabasto_local,
fuerza_y_energia_de_tuxpan,en_operacion,ciclo_combinado,natural_gas,g_2boca,00-autoabasto,00-autoabasto_local,
geusa_de_occidente,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
grupo_azucarero_san_pedro,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
grupo_gamesa_planta_ce,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
grupo_posadas_planta_fiesta,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
grupo_romamills,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
grupo_tecnico_de_servicios,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
hersmex,en_operacion,combustion_interna,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
hierro_sonora,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
homecare_de_mexico,en_operacion,turbogas,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
honeywell_aerospace_de_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
hotel_condesa_del_mar,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
hotel_gran_caribe_real,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
hotelera_del_sudeste_planta,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
impulsora_de_la_cuenca_del_papaloapan,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
industria_del_alcali,en_operacion,termoelectrica_convencional,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
industrias_ferroplasticas,en_operacion,combustion_interna,natural_gas,g_sauzqro,00-autoabasto,00-autoabasto_local,
ingenio_adolfo_lopez_mateos,en_operacion,bioenergia,fuel_oil,c_n_poza,00-autoabasto,00-autoabasto_local,
ingenio_alianza_popular,en_operacion,bioenergia,fuel_oil,c_n_alta,00-autoabasto,00-autoabasto_local,
ingenio_el_carmen,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
ingenio_el_higo,en_operacion,bioenergia,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
ingenio_el_mante,en_operacion,bioenergia,fuel_oil,c_n_rbra,00-autoabasto,00-autoabasto_local,
ingenio_el_modelo,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
ingenio_el_molino,en_operacion,bioenergia,fuel_oil,c_n_maza,00-autoabasto,00-autoabasto_local,
ingenio_el_potrero,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
ingenio_el_refugio,en_operacion,bioenergia,fuel_oil,c_n_poza,00-autoabasto,00-autoabasto_local,
ingenio_eldorado,en_operacion,bioenergia,fuel_oil,c_n_maza,00-autoabasto,00-autoabasto_local,
ingenio_la_margarita,en_operacion,bioenergia,fuel_oil,c_n_poza,00-autoabasto,00-autoabasto_local,
ingenio_lazaro_cardenas,en_operacion,bioenergia,fuel_oil,c_n_petacal,00-autoabasto,00-autoabasto_local,
ingenio_mahuixtlan,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
ingenio_melchor_ocampo,en_operacion,bioenergia,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
ingenio_nuevo_san_francisco,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
ingenio_plan_de_ayala,en_operacion,bioenergia,fuel_oil,c_n_alta,00-autoabasto,00-autoabasto_local,
ingenio_presidente_benito_juarez,en_operacion,bioenergia,fuel_oil,c_n_poza,00-autoabasto,00-autoabasto_local,
ingenio_queseria,en_operacion,bioenergia,fuel_oil,c_n_petacal,00-autoabasto,00-autoabasto_local,
ingenio_san_francisco_ameca,en_operacion,bioenergia,fuel_oil,c_n_sala,00-autoabasto,00-autoabasto_local,
ingenio_san_jose_de_abajo,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
ingenio_san_miguelito,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
ingenio_san_rafael_de_pucte,en_operacion,bioenergia,fuel_oil,c_n_vall,00-autoabasto,00-autoabasto_local,
ingenio_santa_clara,en_operacion,bioenergia,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
ingenio_tala,en_operacion,bioenergia,fuel_oil,c_n_sala,00-autoabasto,00-autoabasto_local,
ingenio_tamazula,en_operacion,bioenergia,fuel_oil,c_n_sala,00-autoabasto,00-autoabasto_local,
ingenio_tres_valles,en_operacion,bioenergia,fuel_oil,c_n_tuxp,00-autoabasto,00-autoabasto_local,
ingredion_mexico,en_operacion,ciclo_combinado,natural_gas,g_sauzqro,00-autoabasto,00-autoabasto_local,
inmobiliaria_puerta_maya,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
inmobiliaria_rog,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
innophos_fosfatados_de_mexico_cog,en_operacion,termoelectrica_convencional,natural_gas,g_slorp,00-autoabasto,00-autoabasto_local,
inversiones_mallorca,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
inversiones_palma,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
jacktar,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
kraft_foods_de_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
la_torre_del_vigia_a_r,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
laboratorios_pisa_planta_tla,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
laboratorios_pisa_jalisco,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
laproba_el_aguila,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
latinoamericana_de_vidrio,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
leiser_planta_san_luis,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
lmf_frisa_comercial_ecaptepec,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
lmf_frisa_comercial,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
loma_textil,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
mabe_mexico_planta_pla,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
mabe_mexico_planta_tro,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
mabe_sanyo_compressors,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
manantiales_la_asuncion,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
marindustrias,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
mayakoba_thai,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
medica_sur,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
mega_empack_planta_ii,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
micase,en_operacion,turbogas,natural_gas,g_central,00-autoabasto,00-autoabasto_local,
minas_de_oro_nacional,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
minas_santa_maria_de_moris,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
minera_bismark,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
minera_la_encantada,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
minera_roble,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
minera_y_metalurgica_del_boleo,en_operacion,combustion_interna,fuel_oil,c_n_vizc,00-autoabasto,00-autoabasto_local,
molymex,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
monclova_pirineos_gas,en_operacion,combustion_interna,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
nemak,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
nestle_mexico_edomex,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
nestle_mexico_queretaro,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
nestle_mexico_planta_coatepe,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
no_sabe_fallar,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
novatec_pagani,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
nusantara_de_mexico_mina_san,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
omya_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
operaciones_turisticas_integrales_de_mexico_,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
operadora_del_noroeste_del_valle_de_mexico_s,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
